block_group,B08134_001E,B08134_003E_M,B08134_006E_M,B08134_009E_M,B08134_010E,B08134_011E,B08134_013E_M,B08134_016E_M,B08134_019E_M,B08134_020E,B08134_071E,B08134_073E_M,B08134_076E_M,B08134_079E_M,B08134_080E
480291810011,738.0,198.0,283.0,248.0,9.0,623.0,157.0,283.0,174.0,9.0,77.0,18.0,0.0,59.0,0.0
480291821031,1320.0,198.0,290.0,656.0,176.0,1304.0,198.0,290.0,656.0,160.0,0.0,0.0,0.0,0.0,0.0
480291901001,371.0,82.0,138.0,151.0,0.0,331.0,75.0,127.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
480291817033,1415.0,104.0,459.0,604.0,248.0,1415.0,104.0,459.0,604.0,248.0,0.0,0.0,0.0,0.0,0.0
480291803004,416.0,37.0,221.0,130.0,28.0,377.0,30.0,221.0,105.0,21.0,21.0,0.0,0.0,14.0,7.0
480291313003,636.0,154.0,290.0,153.0,39.0,623.0,154.0,290.0,153.0,26.0,13.0,0.0,0.0,0.0,13.0
480291313002,673.0,241.0,227.0,173.0,32.0,673.0,241.0,227.0,173.0,32.0,0.0,0.0,0.0,0.0,0.0
480291103001,613.0,146.0,307.0,125.0,35.0,577.0,146.0,286.0,110.0,35.0,15.0,0.0,0.0,15.0,0.0
480291206007,294.0,140.0,76.0,78.0,0.0,245.0,107.0,76.0,62.0,0.0,16.0,0.0,0.0,16.0,0.0
480291206004,776.0,342.0,370.0,64.0,0.0,743.0,309.0,370.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
480291206001,698.0,389.0,237.0,72.0,0.0,669.0,389.0,208.0,72.0,0.0,15.0,0.0,15.0,0.0,0.0
480291517005,538.0,122.0,273.0,143.0,0.0,457.0,41.0,273.0,143.0,0.0,60.0,60.0,0.0,0.0,0.0
480291517004,427.0,85.0,52.0,228.0,62.0,365.0,85.0,52.0,228.0,0.0,62.0,0.0,0.0,0.0,62.0
480291719031,459.0,93.0,204.0,144.0,18.0,424.0,92.0,203.0,129.0,0.0,33.0,0.0,0.0,15.0,18.0
480291717002,357.0,102.0,156.0,84.0,15.0,315.0,102.0,156.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0
480291719033,647.0,14.0,367.0,266.0,0.0,592.0,14.0,341.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0
480291509004,266.0,87.0,68.0,111.0,0.0,250.0,71.0,68.0,111.0,0.0,16.0,16.0,0.0,0.0,0.0
480291509003,669.0,124.0,213.0,222.0,110.0,597.0,124.0,213.0,222.0,38.0,72.0,0.0,0.0,0.0,72.0
480291705001,496.0,126.0,254.0,116.0,0.0,481.0,126.0,239.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
480291805041,696.0,140.0,245.0,292.0,19.0,636.0,104.0,245.0,268.0,19.0,24.0,0.0,0.0,24.0,0.0
480291205022,221.0,80.0,108.0,5.0,28.0,193.0,80.0,108.0,5.0,0.0,28.0,0.0,0.0,0.0,28.0
480291205021,534.0,119.0,341.0,38.0,36.0,509.0,119.0,341.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0
480291207014,311.0,130.0,139.0,28.0,14.0,301.0,120.0,139.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0
480291302001,463.0,173.0,188.0,97.0,5.0,417.0,160.0,180.0,77.0,0.0,33.0,0.0,8.0,20.0,5.0
480291410001,258.0,26.0,135.0,58.0,39.0,249.0,26.0,135.0,58.0,30.0,9.0,0.0,0.0,0.0,9.0
480291516005,339.0,135.0,59.0,145.0,0.0,339.0,135.0,59.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
480291516003,1002.0,106.0,486.0,376.0,34.0,906.0,106.0,464.0,336.0,0.0,73.0,0.0,0.0,40.0,33.0
480291817053,1183.0,378.0,371.0,378.0,56.0,1095.0,344.0,371.0,348.0,32.0,54.0,0.0,0.0,30.0,24.0
480291606002,701.0,151.0,376.0,157.0,17.0,656.0,151.0,360.0,128.0,17.0,45.0,0.0,16.0,29.0,0.0
480291419001,901.0,250.0,326.0,322.0,3.0,883.0,250.0,326.0,304.0,3.0,0.0,0.0,0.0,0.0,0.0
480291515001,354.0,54.0,154.0,143.0,3.0,326.0,54.0,139.0,133.0,0.0,28.0,0.0,15.0,10.0,3.0
480291603001,450.0,121.0,198.0,75.0,56.0,413.0,121.0,189.0,75.0,28.0,9.0,0.0,9.0,0.0,0.0
480291603004,459.0,112.0,308.0,39.0,0.0,449.0,112.0,308.0,29.0,0.0,10.0,0.0,0.0,10.0,0.0
480291613021,1765.0,264.0,888.0,548.0,65.0,1742.0,264.0,865.0,548.0,65.0,0.0,0.0,0.0,0.0,0.0
480291804002,695.0,152.0,416.0,102.0,25.0,617.0,108.0,416.0,93.0,0.0,34.0,0.0,0.0,9.0,25.0
480291807011,665.0,60.0,413.0,168.0,24.0,610.0,45.0,413.0,140.0,12.0,28.0,0.0,0.0,28.0,0.0
480291811001,654.0,270.0,310.0,74.0,0.0,567.0,203.0,290.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
480291211082,830.0,215.0,397.0,218.0,0.0,813.0,215.0,380.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
480291203004,533.0,254.0,279.0,0.0,0.0,533.0,254.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480291203006,488.0,133.0,250.0,20.0,85.0,488.0,133.0,250.0,20.0,85.0,0.0,0.0,0.0,0.0,0.0
480291506002,631.0,99.0,253.0,234.0,45.0,531.0,84.0,253.0,194.0,0.0,85.0,0.0,0.0,40.0,45.0
480291506001,375.0,70.0,159.0,126.0,20.0,340.0,40.0,159.0,126.0,15.0,5.0,0.0,0.0,0.0,5.0
480291511002,889.0,212.0,448.0,229.0,0.0,854.0,177.0,448.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
480291105001,493.0,86.0,217.0,150.0,40.0,332.0,76.0,174.0,78.0,4.0,125.0,7.0,25.0,61.0,32.0
480291210002,302.0,105.0,190.0,7.0,0.0,286.0,89.0,190.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
480291210001,265.0,54.0,179.0,32.0,0.0,244.0,33.0,179.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
480291211101,1107.0,225.0,545.0,294.0,43.0,1099.0,217.0,545.0,294.0,43.0,8.0,8.0,0.0,0.0,0.0
480291215063,737.0,168.0,335.0,219.0,15.0,636.0,141.0,308.0,181.0,6.0,101.0,27.0,27.0,38.0,9.0
480291315033,528.0,195.0,141.0,179.0,13.0,528.0,195.0,141.0,179.0,13.0,0.0,0.0,0.0,0.0,0.0
480291315043,1154.0,66.0,560.0,450.0,78.0,1106.0,66.0,560.0,417.0,63.0,48.0,0.0,0.0,33.0,15.0
480291315061,566.0,77.0,295.0,183.0,11.0,555.0,77.0,295.0,172.0,11.0,0.0,0.0,0.0,0.0,0.0
480291315072,540.0,97.0,298.0,116.0,29.0,484.0,81.0,263.0,116.0,24.0,5.0,0.0,0.0,0.0,5.0
480291316062,1560.0,358.0,595.0,576.0,31.0,1550.0,358.0,595.0,576.0,21.0,0.0,0.0,0.0,0.0,0.0
480291316091,941.0,162.0,335.0,379.0,65.0,941.0,162.0,335.0,379.0,65.0,0.0,0.0,0.0,0.0,0.0
480291316101,1511.0,287.0,625.0,533.0,66.0,1462.0,254.0,625.0,533.0,50.0,16.0,0.0,0.0,0.0,16.0
480291316121,938.0,118.0,438.0,373.0,9.0,914.0,118.0,414.0,373.0,9.0,6.0,0.0,6.0,0.0,0.0
480291316141,1758.0,156.0,854.0,701.0,47.0,1697.0,156.0,838.0,694.0,9.0,38.0,0.0,0.0,0.0,38.0
480291316152,1111.0,107.0,336.0,652.0,16.0,1111.0,107.0,336.0,652.0,16.0,0.0,0.0,0.0,0.0,0.0
480291318011,665.0,48.0,156.0,423.0,38.0,661.0,48.0,156.0,423.0,34.0,4.0,0.0,0.0,0.0,4.0
480291318022,310.0,24.0,88.0,184.0,14.0,301.0,15.0,88.0,184.0,14.0,0.0,0.0,0.0,0.0,0.0
480291411012,362.0,141.0,153.0,14.0,54.0,266.0,121.0,131.0,14.0,0.0,74.0,20.0,0.0,0.0,54.0
480291522022,586.0,40.0,205.0,310.0,31.0,586.0,40.0,205.0,310.0,31.0,0.0,0.0,0.0,0.0,0.0
480291411022,223.0,22.0,94.0,100.0,7.0,206.0,14.0,94.0,91.0,7.0,0.0,0.0,0.0,0.0,0.0
480291414031,661.0,122.0,217.0,292.0,30.0,630.0,122.0,217.0,270.0,21.0,0.0,0.0,0.0,0.0,0.0
480291414042,977.0,148.0,448.0,304.0,77.0,835.0,148.0,383.0,304.0,0.0,142.0,0.0,65.0,0.0,77.0
480291605013,205.0,0.0,59.0,146.0,0.0,180.0,0.0,39.0,141.0,0.0,5.0,0.0,0.0,5.0,0.0
480291605023,415.0,86.0,114.0,215.0,0.0,403.0,86.0,102.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
480291609012,442.0,83.0,195.0,126.0,38.0,430.0,83.0,195.0,126.0,26.0,12.0,0.0,0.0,0.0,12.0
480291609022,609.0,82.0,198.0,252.0,77.0,549.0,75.0,195.0,248.0,31.0,53.0,0.0,3.0,4.0,46.0
480291613031,1062.0,39.0,499.0,486.0,38.0,1032.0,17.0,499.0,486.0,30.0,8.0,0.0,0.0,0.0,8.0
480291613042,946.0,37.0,368.0,415.0,126.0,909.0,37.0,368.0,378.0,126.0,18.0,0.0,0.0,18.0,0.0
480291615032,571.0,28.0,206.0,296.0,41.0,465.0,28.0,206.0,215.0,16.0,106.0,0.0,0.0,81.0,25.0
480291615042,1076.0,65.0,486.0,456.0,69.0,1070.0,65.0,486.0,450.0,69.0,6.0,0.0,0.0,6.0,0.0
480291618021,2638.0,342.0,1175.0,998.0,123.0,2567.0,342.0,1161.0,990.0,74.0,35.0,0.0,0.0,0.0,35.0
480291619021,500.0,84.0,161.0,255.0,0.0,500.0,84.0,161.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
480291620031,989.0,92.0,319.0,442.0,136.0,982.0,92.0,312.0,442.0,136.0,0.0,0.0,0.0,0.0,0.0
480291620041,522.0,92.0,225.0,165.0,40.0,505.0,75.0,225.0,165.0,40.0,0.0,0.0,0.0,0.0,0.0
480291713012,594.0,92.0,255.0,197.0,50.0,571.0,92.0,251.0,184.0,44.0,23.0,0.0,4.0,13.0,6.0
480291716012,402.0,171.0,110.0,87.0,34.0,369.0,171.0,110.0,54.0,34.0,33.0,0.0,0.0,33.0,0.0
480291716022,231.0,6.0,130.0,95.0,0.0,225.0,6.0,124.0,95.0,0.0,6.0,0.0,6.0,0.0,0.0
480291719122,1089.0,135.0,518.0,426.0,10.0,1089.0,135.0,518.0,426.0,10.0,0.0,0.0,0.0,0.0,0.0
480291719141,730.0,112.0,257.0,245.0,116.0,673.0,112.0,257.0,188.0,116.0,0.0,0.0,0.0,0.0,0.0
480291719151,804.0,169.0,327.0,265.0,43.0,793.0,165.0,327.0,258.0,43.0,7.0,0.0,0.0,7.0,0.0
480291719163,1537.0,208.0,628.0,527.0,174.0,1503.0,208.0,594.0,527.0,174.0,34.0,0.0,34.0,0.0,0.0
480291719181,691.0,155.0,203.0,283.0,50.0,670.0,155.0,182.0,283.0,50.0,0.0,0.0,0.0,0.0,0.0
480291215044,1379.0,295.0,556.0,502.0,26.0,1303.0,295.0,527.0,455.0,26.0,76.0,0.0,29.0,47.0,0.0
480291215064,389.0,84.0,230.0,75.0,0.0,366.0,76.0,215.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
480291216061,298.0,27.0,188.0,83.0,0.0,298.0,27.0,188.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
480291216064,323.0,75.0,82.0,166.0,0.0,323.0,75.0,82.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
480291217013,242.0,113.0,59.0,48.0,22.0,242.0,113.0,59.0,48.0,22.0,0.0,0.0,0.0,0.0,0.0
480291217022,454.0,206.0,144.0,104.0,0.0,454.0,206.0,144.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
480291218082,1380.0,234.0,747.0,383.0,16.0,1369.0,234.0,745.0,374.0,16.0,11.0,0.0,2.0,9.0,0.0
480291218093,898.0,175.0,421.0,274.0,28.0,890.0,167.0,421.0,274.0,28.0,0.0,0.0,0.0,0.0,0.0
480291218111,2249.0,341.0,1297.0,513.0,98.0,2195.0,320.0,1297.0,480.0,98.0,23.0,0.0,0.0,23.0,0.0
480291218122,573.0,225.0,316.0,15.0,17.0,573.0,225.0,316.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0
480291218131,942.0,169.0,513.0,255.0,5.0,928.0,169.0,499.0,255.0,5.0,0.0,0.0,0.0,0.0,0.0
480291219041,490.0,67.0,198.0,172.0,53.0,490.0,67.0,198.0,172.0,53.0,0.0,0.0,0.0,0.0,0.0
480291219052,2018.0,652.0,510.0,669.0,187.0,1955.0,639.0,510.0,638.0,168.0,14.0,0.0,0.0,14.0,0.0
480291219071,684.0,26.0,295.0,333.0,30.0,665.0,26.0,276.0,333.0,30.0,0.0,0.0,0.0,0.0,0.0
480291211085,977.0,246.0,444.0,254.0,33.0,929.0,231.0,444.0,254.0,0.0,33.0,0.0,0.0,0.0,33.0
480291211191,416.0,31.0,385.0,0.0,0.0,416.0,31.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480291211201,1441.0,268.0,791.0,364.0,18.0,1298.0,218.0,791.0,289.0,0.0,75.0,0.0,0.0,75.0,0.0
480291207013,542.0,238.0,225.0,79.0,0.0,385.0,116.0,213.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
480291215043,967.0,171.0,514.0,256.0,26.0,967.0,171.0,514.0,256.0,26.0,0.0,0.0,0.0,0.0,0.0
480291503002,582.0,154.0,311.0,104.0,13.0,468.0,80.0,271.0,104.0,13.0,40.0,0.0,40.0,0.0,0.0
480291418003,872.0,136.0,297.0,378.0,61.0,865.0,136.0,290.0,378.0,61.0,0.0,0.0,0.0,0.0,0.0
480291508001,407.0,207.0,200.0,0.0,0.0,367.0,202.0,165.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0
480291712001,463.0,81.0,145.0,227.0,10.0,408.0,81.0,130.0,187.0,10.0,40.0,0.0,0.0,40.0,0.0
480291712002,374.0,92.0,180.0,102.0,0.0,364.0,92.0,180.0,92.0,0.0,10.0,0.0,0.0,10.0,0.0
480291512004,278.0,0.0,99.0,167.0,12.0,278.0,0.0,99.0,167.0,12.0,0.0,0.0,0.0,0.0,0.0
480291904002,992.0,675.0,232.0,68.0,17.0,609.0,342.0,217.0,33.0,17.0,8.0,0.0,0.0,8.0,0.0
480291817121,1249.0,150.0,657.0,406.0,36.0,1246.0,148.0,656.0,406.0,36.0,1.0,0.0,1.0,0.0,0.0
480291816024,822.0,146.0,297.0,307.0,72.0,795.0,146.0,285.0,292.0,72.0,20.0,0.0,12.0,8.0,0.0
480291816022,721.0,197.0,313.0,175.0,36.0,650.0,182.0,295.0,161.0,12.0,39.0,15.0,0.0,14.0,10.0
480291314022,820.0,123.0,261.0,422.0,14.0,811.0,123.0,261.0,418.0,9.0,9.0,0.0,0.0,4.0,5.0
480291719183,1348.0,359.0,431.0,477.0,81.0,1309.0,359.0,411.0,458.0,81.0,0.0,0.0,0.0,0.0,0.0
480291719201,1643.0,112.0,624.0,619.0,288.0,1456.0,112.0,589.0,545.0,210.0,74.0,0.0,0.0,74.0,0.0
480291719212,741.0,33.0,417.0,256.0,35.0,725.0,33.0,401.0,256.0,35.0,0.0,0.0,0.0,0.0,0.0
480291719231,808.0,117.0,376.0,259.0,56.0,808.0,117.0,376.0,259.0,56.0,0.0,0.0,0.0,0.0,0.0
480291719234,2564.0,514.0,1223.0,704.0,123.0,2464.0,485.0,1223.0,681.0,75.0,71.0,0.0,0.0,23.0,48.0
480291719251,464.0,38.0,283.0,116.0,27.0,437.0,38.0,283.0,116.0,0.0,27.0,0.0,0.0,0.0,27.0
480291719253,1928.0,380.0,868.0,592.0,88.0,1844.0,333.0,842.0,592.0,77.0,11.0,0.0,0.0,0.0,11.0
480291720023,2345.0,246.0,805.0,1095.0,199.0,2224.0,215.0,805.0,1005.0,199.0,0.0,0.0,0.0,0.0,0.0
480291720041,1572.0,126.0,525.0,704.0,217.0,1555.0,115.0,519.0,704.0,217.0,11.0,11.0,0.0,0.0,0.0
480291720061,1815.0,208.0,661.0,781.0,165.0,1783.0,192.0,661.0,781.0,149.0,0.0,0.0,0.0,0.0,0.0
480291720071,2230.0,320.0,544.0,1213.0,153.0,2219.0,309.0,544.0,1213.0,153.0,0.0,0.0,0.0,0.0,0.0
480291801011,511.0,44.0,377.0,90.0,0.0,511.0,44.0,377.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
480291714011,1010.0,204.0,351.0,408.0,47.0,959.0,196.0,343.0,393.0,27.0,27.0,0.0,0.0,15.0,12.0
480291714022,284.0,0.0,137.0,104.0,43.0,261.0,0.0,137.0,104.0,20.0,23.0,0.0,0.0,0.0,23.0
480291715012,491.0,69.0,209.0,124.0,89.0,424.0,69.0,209.0,91.0,55.0,56.0,0.0,0.0,28.0,28.0
480291715023,811.0,186.0,334.0,202.0,89.0,695.0,162.0,310.0,149.0,74.0,15.0,0.0,0.0,0.0,15.0
480291917011,338.0,56.0,170.0,81.0,31.0,323.0,52.0,170.0,81.0,20.0,0.0,0.0,0.0,0.0,0.0
480291917022,706.0,228.0,270.0,149.0,59.0,706.0,228.0,270.0,149.0,59.0,0.0,0.0,0.0,0.0,0.0
480291918043,1030.0,69.0,379.0,519.0,63.0,1018.0,57.0,379.0,519.0,63.0,0.0,0.0,0.0,0.0,0.0
480291918111,1682.0,211.0,497.0,847.0,127.0,1650.0,201.0,475.0,847.0,127.0,0.0,0.0,0.0,0.0,0.0
480291918063,2421.0,386.0,970.0,1005.0,60.0,2231.0,290.0,917.0,994.0,30.0,0.0,0.0,0.0,0.0,0.0
480291918081,1335.0,185.0,461.0,581.0,108.0,1307.0,173.0,461.0,581.0,92.0,0.0,0.0,0.0,0.0,0.0
480291918092,1111.0,82.0,281.0,627.0,121.0,1098.0,82.0,281.0,627.0,108.0,13.0,0.0,0.0,0.0,13.0
480291918131,2043.0,226.0,573.0,1173.0,71.0,1991.0,196.0,573.0,1151.0,71.0,0.0,0.0,0.0,0.0,0.0
480291817252,1189.0,427.0,387.0,314.0,61.0,1159.0,427.0,387.0,284.0,61.0,30.0,0.0,0.0,30.0,0.0
480291817263,1626.0,267.0,413.0,786.0,160.0,1529.0,202.0,400.0,767.0,160.0,17.0,17.0,0.0,0.0,0.0
480291817281,3142.0,333.0,881.0,1645.0,283.0,3037.0,274.0,865.0,1615.0,283.0,0.0,0.0,0.0,0.0,0.0
480291817301,516.0,46.0,251.0,172.0,47.0,508.0,46.0,243.0,172.0,47.0,0.0,0.0,0.0,0.0,0.0
480291817312,1199.0,109.0,323.0,749.0,18.0,1181.0,109.0,323.0,749.0,0.0,18.0,0.0,0.0,0.0,18.0
480291818112,226.0,9.0,50.0,111.0,56.0,226.0,9.0,50.0,111.0,56.0,0.0,0.0,0.0,0.0,0.0
480291818132,1322.0,229.0,734.0,194.0,165.0,1281.0,229.0,693.0,194.0,165.0,0.0,0.0,0.0,0.0,0.0
480291818142,1795.0,674.0,674.0,447.0,0.0,1703.0,582.0,674.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818161,535.0,119.0,203.0,176.0,37.0,527.0,119.0,203.0,168.0,37.0,8.0,0.0,0.0,8.0,0.0
480291818172,457.0,109.0,184.0,164.0,0.0,457.0,109.0,184.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0
480291818183,1378.0,397.0,397.0,437.0,147.0,1245.0,397.0,397.0,437.0,14.0,133.0,0.0,0.0,0.0,133.0
480291818201,875.0,568.0,267.0,40.0,0.0,408.0,178.0,192.0,38.0,0.0,7.0,2.0,5.0,0.0,0.0
480291818212,1442.0,432.0,735.0,232.0,43.0,1414.0,432.0,724.0,232.0,26.0,17.0,0.0,0.0,0.0,17.0
480291818223,1175.0,232.0,477.0,436.0,30.0,1054.0,200.0,427.0,407.0,20.0,20.0,10.0,0.0,0.0,10.0
480291905032,597.0,189.0,252.0,90.0,66.0,503.0,152.0,235.0,90.0,26.0,60.0,9.0,11.0,0.0,40.0
480291905042,676.0,131.0,330.0,158.0,57.0,657.0,131.0,318.0,158.0,50.0,19.0,0.0,12.0,0.0,7.0
480291906041,548.0,139.0,266.0,110.0,33.0,479.0,139.0,211.0,96.0,33.0,23.0,0.0,9.0,14.0,0.0
480291910051,457.0,200.0,133.0,84.0,40.0,411.0,179.0,133.0,84.0,15.0,34.0,9.0,0.0,0.0,25.0
480291910062,731.0,163.0,335.0,218.0,15.0,596.0,28.0,335.0,218.0,15.0,0.0,0.0,0.0,0.0,0.0
480291801013,463.0,64.0,292.0,107.0,0.0,392.0,64.0,257.0,71.0,0.0,35.0,0.0,35.0,0.0,0.0
480291801016,270.0,29.0,187.0,42.0,12.0,261.0,29.0,178.0,42.0,12.0,9.0,0.0,9.0,0.0,0.0
480291806031,1044.0,264.0,606.0,153.0,21.0,974.0,235.0,606.0,112.0,21.0,21.0,0.0,0.0,21.0,0.0
480291806043,360.0,151.0,33.0,176.0,0.0,360.0,151.0,33.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
480291807026,977.0,176.0,493.0,267.0,41.0,845.0,147.0,474.0,224.0,0.0,84.0,0.0,0.0,43.0,41.0
480291814031,901.0,505.0,255.0,95.0,46.0,831.0,489.0,224.0,95.0,23.0,23.0,0.0,0.0,0.0,23.0
480291814041,2156.0,1145.0,705.0,306.0,0.0,1810.0,924.0,605.0,281.0,0.0,27.0,0.0,2.0,25.0,0.0
480291815044,841.0,171.0,402.0,232.0,36.0,830.0,171.0,402.0,221.0,36.0,0.0,0.0,0.0,0.0,0.0
480291817154,1137.0,162.0,600.0,321.0,54.0,1137.0,162.0,600.0,321.0,54.0,0.0,0.0,0.0,0.0,0.0
480291820022,225.0,0.0,109.0,116.0,0.0,225.0,0.0,109.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
480291820031,1557.0,124.0,806.0,603.0,24.0,1530.0,124.0,779.0,603.0,24.0,0.0,0.0,0.0,0.0,0.0
480291821013,1235.0,162.0,348.0,626.0,99.0,1180.0,142.0,348.0,606.0,84.0,20.0,0.0,0.0,20.0,0.0
480291821051,1138.0,69.0,261.0,703.0,105.0,1125.0,64.0,261.0,695.0,105.0,0.0,0.0,0.0,0.0,0.0
480291910065,251.0,12.0,187.0,52.0,0.0,251.0,12.0,187.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
480291912013,146.0,20.0,72.0,54.0,0.0,127.0,20.0,53.0,54.0,0.0,19.0,0.0,19.0,0.0,0.0
480291918141,1321.0,140.0,274.0,811.0,96.0,1281.0,130.0,264.0,811.0,76.0,0.0,0.0,0.0,0.0,0.0
480291918152,920.0,171.0,303.0,446.0,0.0,914.0,165.0,303.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0
480291918171,4128.0,822.0,1725.0,1544.0,37.0,3991.0,730.0,1704.0,1520.0,37.0,0.0,0.0,0.0,0.0,0.0
480291919002,508.0,149.0,162.0,150.0,47.0,478.0,134.0,153.0,150.0,41.0,30.0,15.0,9.0,0.0,6.0
480291919005,385.0,93.0,131.0,124.0,37.0,355.0,84.0,110.0,124.0,37.0,21.0,0.0,21.0,0.0,0.0
480291920003,965.0,206.0,581.0,116.0,62.0,846.0,158.0,570.0,56.0,62.0,71.0,0.0,11.0,60.0,0.0
480291921001,624.0,245.0,287.0,72.0,20.0,555.0,224.0,261.0,64.0,6.0,22.0,0.0,14.0,8.0,0.0
480291922002,406.0,135.0,110.0,155.0,6.0,303.0,113.0,87.0,97.0,6.0,46.0,0.0,23.0,23.0,0.0
